name,type,lat,lon,address
Bệnh viện Đa khoa Sài Gòn,Bệnh viện,10.7721693,106.6993921,"125 Lê Lợi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
University of Social Sciences and Humanities (USSH-VNUHCM) - HCMC National University,Trường đại học,10.785860699999999,106.7027086,"10-12 Đinh Tiên Hoàng, phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Van Lang University - Campus 1,Trường đại học,10.7627591,106.69330649999999,"45 Nguyễn Khắc Nhu, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
Banking University of HCMC - Main Campus,Trường đại học,10.770160299999999,106.7039075,"36 Tôn Thất Đạm, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Saigon University,Trường đại học,10.7599171,106.6822583,"273 An Dương Vương, Phường, Chợ Quán, Thành phố Hồ Chí Minh 700000, Vietnam"
HCMC Open University - Campus 2,Trường đại học,10.761147099999999,106.6923099,"37 Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Hoa Sen University,Trường đại học,10.7700877,106.6923949,"8 Nguyễn Văn Tráng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
University of Economics HCMC - Campus E,Trường đại học,10.790410699999999,106.6993687,"54 Nguyễn Văn Thủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
HCMC Open University - Campus 4,Trường đại học,10.7903963,106.7005621,"2 Mai Thị Lựu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại Học Sài Gòn - Khoa Sư Phạm Mầm Non,Trường đại học,10.7836235,106.7069945,"1 Nguyễn Hữu Cảnh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Cơ Sở Trường Đại Học Nội Vụ Cơ Sở Trường Đại Học Nội Vụ Hà Nội Tại Thành Phố Hồ Chí Minh Hà Nội Tại Thành Phố Hồ Chí Minh,Trường đại học,10.7903275,106.6994629,"89 Nguyễn Văn Thủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam"
Đại học sư phạm thành phố hồ chí minh,Trường đại học,10.775777399999999,106.70408409999999,"80 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
The University of Theatre and Cinema Ho Chi Minh City,Trường đại học,10.765725699999999,106.6897254,"125 Đ. Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Law University of HCMC,Trường đại học,10.7674758,106.7056752,"2 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Vietnam"
University of Economics HCMC - Campus D,Trường đại học,10.7916937,106.68839899999999,"196 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
HCMC Conservatory of Music,Trường đại học,10.7741828,106.6950945,"112 Nguyễn Du, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Ton That Dam Old Market,Chợ,10.771554,106.7031813,"Tôn Thất Đạm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
"Russian Market, Ho Chi Minh",Chợ,10.780473599999999,106.70016389999999,"125 Hai Bà Trưng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
Thái Bình Market,Chợ,10.7667302,106.6886914,"Đ. Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Cay Thi Market,Chợ,10.779826,106.6964296,"107 Pasteur, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Co Giang Market,Chợ,10.7626408,106.6946598,"110 Cô Giang, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
hội chợ Hello Weekend,Chợ,10.7767473,106.69282869999999,"55B Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Ben Thanh Mart,Chợ,10.7720706,106.6983101,"171 Lê Thánh Tôn, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
CHỢ ĐAKAO,Chợ,10.792544999999999,106.69660119999999,"QMVW+2JF, Nguyễn Huy Tự, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Ho Thi Ky Flower Market,Chợ,10.7653897,106.67700509999999,"Hẻm 52 Hồ Thị Kỷ, Phường 1, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam"
Vuon Chuoi Market,Chợ,10.772959799999999,106.684595,"428 Nguyễn Đình Chiểu, Phường 4, Quận 3, Thành phố Hồ Chí Minh, Vietnam"
The Box Concept,Chợ,10.782097199999999,106.69748109999999,"37 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam"
Cửa Tây Chợ Bến Thành,Chợ,10.772286099999999,106.6976988,"23 Phan Chu Trinh, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Nguyen Tien,Chợ,10.7756587,106.7004238,"Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam"
Cho Oc Hai Nam seafood restaurant,Chợ,10.7916834,106.6974278,"47 Nguyễn Văn Giai, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 90000, Vietnam"
Ong Lanh Bridge Market,Chợ,10.7741279,106.6674671,"525/11A Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 72510, Vietnam"
Trung My Tay General Hospital,Bệnh viện,10.860610999999999,106.6307806,"111 Đ. Dương Thị Mười, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh 700000, Vietnam"
Hong Duc II Hospital,Bệnh viện,10.8533049,106.70429279999999,"259 An Phú Đông 3, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Anh Dung 1 Hospital,Bệnh viện,10.8763072,106.6468859,"4 Đ. Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Preventive Health Center District 12,Bệnh viện,10.874354199999999,106.63907329999999,"495 Đ. Dương Thị Mười, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Phòng khám đa khoa Chợ Cầu Quận 12,Bệnh viện,10.8455625,106.6330625,"748 Đ. Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Phòng Khám Đa Khoa Phú Long,Bệnh viện,10.8863477,106.6829143,"22/3 Hà Huy Giáp, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
"Trung tâm y tế dự phòng q12 - khoa tham vấn,hổ trợ HIV",Bệnh viện,10.8670453,106.67477199999999,"79 Tô Ngọc Vân, KP5, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Tam Tri Saigon General Hospital,Bệnh viện,10.8317366,106.6218418,"171 Đ. Trường Chinh, Tân Thới Nhất, Thành phố Hồ Chí Minh, 71510, Vietnam"
Hủ tiếu mì bệnh viện quận 12 (quán Phố đêm),Bệnh viện,10.8600512,106.6307099,"VJ6J+27G, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Lưu Tâm Medicine Clinic,Bệnh viện,10.8344171,106.6202452,"255 Đ. Trường Chinh, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
PHÒNG KHÁM ĐA KHOA 118- CHI NHÁNH CÔNG TY TNHH TRUNG TÂM XÉT NGHIỆM Y KHOA THUỶ NHI,Bệnh viện,10.844743399999999,106.6210377,"7C3-8C3, Đ. DD5, Quận 12, Thành phố Hồ Chí Minh 70000, Vietnam"
PHÒNG KHÁM ĐA KHOA AN SƯƠNG,Bệnh viện,10.8325786,106.6155785,"57 Đ. Tân Thới Nhất 1, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Hoang Anh Dung Medical Center,Bệnh viện,10.8763201,106.6470743,"31/4D Đ. Nguyễn Ảnh Thủ, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Phòng khám đa khoa Tâm Phúc,Bệnh viện,10.866838099999999,106.6151312,"1C Đ. Nguyễn Ảnh Thủ, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Phòng Khám Nội Nhi,Bệnh viện,10.865446799999999,106.6867645,"88 Đ. Thạnh Lộc 15, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Nguyen Tat Thanh University - Campus District 12,Trường đại học,10.8598029,106.6946237,"Đỗ Mười/331A-331B An Phú Đông 10, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
University of Labour and Social Affairs,Trường đại học,10.8669557,106.61790409999999,"1018 Đ. Tô Ký, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh 70000, Vietnam"
Van Hien University,Trường đại học,10.8610259,106.67551879999999,"2A2 QL1A, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP.HCM [CƠ SỞ 3],Trường đại học,10.8657455,106.6181179,"70 Đ. Tô Ký, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Nguyen Tat Thanh University (An Phu Dong Campus),Trường đại học,10.8598939,106.7065509,"1165 QL1A, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Ho Chi Minh City University of Foreign Languages - Information Technology (HUFLIT) - Hoc Mon Campus,Trường đại học,10.8653321,106.6006639,"806 Lê Quang Đạo, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Đại Học Từ Xa Trực Tuyến,Trường đại học,10.8732062,106.6551882,"Đ. Lê Thị Riêng, Thới An, Quận 12, Thành phố Hồ Chí Minh 700000, Vietnam"
Trường Cao đẳng Giao thông Vận tải TP. HCM,Trường đại học,10.857735499999999,106.60984359999999,"8 Đ. Nguyễn Ảnh Thủ, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh 700000, Vietnam"
College Radio - Television 2,Trường đại học,10.8479928,106.63032109999999,"1 Đông Hưng Thuận 27, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh - truongvietnam.com,Trường đại học,10.8569468,106.6798297,"138 Hà Huy Giáp, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh 71515, Vietnam"
Hoa Sen University (Campus Quang Trung 1),Trường đại học,10.856710699999999,106.63015539999999,"Đường số 5, CVPM, Quang Trung, Phường 14, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Tân Chánh Hiệp Market,Chợ,10.859603199999999,106.6180452,"Đ. Tô Ký, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Thanh Xuan Market,Chợ,10.8800552,106.67808289999999,"12 Tô Ngọc Vân, KP5, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Chợ An Sương,Chợ,10.846007499999999,106.62117479999999,"42/2 Tổ17 KP4, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Khanh An Pagoda Temporary Market,Chợ,10.8601168,106.70522419999999,"VP64+23X, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Chợ Lạc Quang,Chợ,10.8337294,106.61805369999999,"RJM9+F6V, Hẻm 265 Đ. Trường Chinh, Khu Phố 2, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Chợ Hạt Điều,Chợ,10.8677133,106.63554459999999,"468 Đ. Dương Thị Mười, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Sửa máy bơm nước quận 12 - Gia Lộc,Chợ,10.8625321,106.64089419999999,"69/9 Tân Thới Hiệp 6, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Hoc Mon Agricultural Products Wholesale Market,Chợ,10.860085399999999,106.60131469999999,"14/7A Nguyễn Thị Sóc, Xuân Thới Đông, Hóc Môn, Thành phố Hồ Chí Minh 700000, Vietnam"
Sugar Market Park,Chợ,10.896540199999999,106.6891474,"VMWQ+JM6, Hà Huy Giáp, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Ngã Ba Bầu Market,Chợ,10.8701841,106.6152975,"Trịnh Thị Miếng, Tân Chánh Hiệp, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam"
Hải Sản Tuấn Anh,Chợ,10.8575542,106.61696239999999,"Bis 25 419, Phan Văn Hùm, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Chợ Đồ Cũ Lớn Nhất TP.HCM,Chợ,10.8639823,106.68101809999999,"694/49 QL1A, P, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Minh Chien Second-hand Market,Chợ,10.864005899999999,106.6811716,"694/49 QL1A, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Vựa Hải Sản Biển Đảo,Chợ,10.8623601,106.63245769999999,"161 Đ. Dương Thị Mười, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Hóc Môn Market,Chợ,10.888904499999999,106.5966826,"Lý Nam Đế, Khu Phố 6, Hóc Môn, Thành phố Hồ Chí Minh 700000, Vietnam"
Cửa hàng nhựa Thảo Hà,Chợ,10.845615299999999,106.6210904,"DN5/16c3 Cho An Suong, Đông Hưng Thuận, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Vựa Mía Cần Thơ Cô Út,Chợ,10.871585099999999,106.64387939999999,"15 Đ. Nguyễn Thị Đặng, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Vietnam"
Nhà Bè General Hospital,Bệnh viện,10.7044461,106.704459,"281A Đ. Lê Văn Lương, Ấp 3, Nhà Bè, Thành phố Hồ Chí Minh 70000, Vietnam"
Bệnh viện Nhà Bè (mới),Bệnh viện,10.704327099999999,106.70544249999999,"281A Đ. Lê Văn Lương, Phường, Nhà Bè, Thành phố Hồ Chí Minh 70000, Vietnam"
Trung tâm Y tế Huyện Nhà Bè,Bệnh viện,10.6768164,106.7354282,"1 Đường số 18, Ấp 1, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
City Open University. Ho Chi Minh (campus 3),Trường đại học,10.6754047,106.6906695,"Khu dân cư, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại học Sư phạm Thể dục Thể thao TP. Hồ Chí Minh,Trường đại học,10.675403099999999,106.69066389999999,"Unnamed Road, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Trường Đại học Tài nguyên & Môi trường TP Hồ Chí Minh - Cơ sở Nhà Bè,Trường đại học,10.6778703,106.6923078,"MMHR+5Q7, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Chợ Dân Sinh Nhà Bè,Chợ,10.6974244,106.7390307,"1806 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh 73200, Vietnam"
Ba Choi Market,Chợ,10.650653499999999,106.7298721,"MP2H+7W9, Đ. Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Chợ Bờ Băng,Chợ,10.6770436,106.7493179,"MPGX+RP8, Nguyễn Bình, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Chợ Tạm Phước Kiển,Chợ,10.7153906,106.70073169999999,"143 Đ. Lê Văn Lương, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Chợ Lô Đất,Chợ,10.6826257,106.7533041,"MQM3+383, Lô Đất, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam"
Ha Dong Hospital,Bệnh viện,20.9713174,105.7745386,"XQCF+GWV, 2 P. Bế Văn Đàn, P. Quang Trung, Hà Đông, Hà Nội 100000, Vietnam"
Thien Duc Hospital,Bệnh viện,20.9686774,105.78677959999999,"207 Đ. Phùng Hưng, P. Phúc La, Hà Đông, Hà Nội, Vietnam"
Tue Tinh Hospital,Bệnh viện,20.984472,105.7928951,"2 Đ. Trần Phú, P. Đại Mỗ, Hà Đông, Hà Nội 100000, Vietnam"
Bệnh Viện Đa Khoa 16A - Hà Đông,Bệnh viện,20.969157199999998,105.7874382,"P. Nguyễn Sơn Hà, P. Phúc La, Hà Đông, Hà Nội, Vietnam"
Bệnh Viện Da Liễu Hà Nội,Bệnh viện,20.9699645,105.7732321,"20 P. Bế Văn Đàn, P. Quang Trung, Hà Đông, Hà Nội 11550, Vietnam"
Military Hospital 103,Bệnh viện,20.9675412,105.7891425,"Bệnh viện Quân y 103, Số 261 Đ. Phùng Hưng, P. Phúc La, Hà Đông, Hà Nội, Vietnam"
Bệnh Viện Phụ Sản Hà Nội cơ sở 3,Bệnh viện,20.9722235,105.7766012,"10 Đ. Quang Trung, P. Quang Trung, Hà Đông, Hà Nội, Vietnam"
Trường Đại học Kiến trúc Hà Nội,Trường đại học,20.9805574,105.7891549,"57 P. Đại An, P. Văn Quán, Hà Đông, Hà Nội, Vietnam"
Nguyen Trai University,Trường đại học,20.963087299999998,105.76411759999999,"28A Đ. Lê Trọng Tấn, Hà Cầu, Hà Đông, Hà Nội 100000, Vietnam"
Dai Nam University,Trường đại học,20.9476712,105.75778849999999,"1 Xốm, Phú Lâm, Hà Đông, Hà Nội 100000, Vietnam"
Phenikaa University,Trường đại học,20.962611199999998,105.7486864,"P. Nguyễn Trác, Yên Nghĩa, Hà Đông, Hà Nội, Vietnam"
TRUNG VUONG UNIVERSITY,Trường đại học,20.9790317,105.7856461,"102 Đ. Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội 760000, Vietnam"
Hanoi University,Trường đại học,20.9891582,105.7956571,"Km9 Đ. Nguyễn Trãi, P. Văn Quán, Nam Từ Liêm, Hà Nội, Vietnam"
Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Trường đại học,20.983675299999998,105.79385769999999,"18 Ng. 55 Đ. Trần Phú, Trần Phú, Hà Đông, Hà Nội, Vietnam"
Foreign Trade University,Trường đại học,21.023032999999998,105.805437,"91 P. Chùa Láng, Láng Thượng, Đống Đa, Hà Nội, Vietnam"
Hanoi Medical University,Trường đại học,21.0035569,105.8306303,"1 P. Tôn Thất Tùng, Kim Liên, Đống Đa, Hà Nội, Vietnam"
CMC University,Trường đại học,20.980057199999997,105.7663783,"84C P. Nguyễn Thanh Bình, Vạn Phúc, Hà Đông, Hà Nội 100000, Vietnam"
Đại học Đông Đô,Trường đại học,20.9990232,105.8066807,"60B Nguyễn Huy Tưởng, Thanh Xuân Trung, Thanh Xuân, Hà Nội, Vietnam"
Hanoi University Of Culture,Trường đại học,21.023450099999998,105.8225669,"418 Đ. La Thành, Chợ Dừa, Đống Đa, Hà Nội, Vietnam"
Hanoi National University of Education,Trường đại học,21.0374663,105.7833679,"136 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 100000, Vietnam"
Phuong Dong University,Trường đại học,21.0158941,105.7939823,"171 P. Trung Kính, Yên Hoà, Cầu Giấy, Hà Nội, Vietnam"
"University of Science, Vietnam National University Hanoi",Trường đại học,20.995872199999997,105.8079772,"334 Đ. Nguyễn Trãi, Thanh Xuân Trung, Thanh Xuân, Hà Nội, Vietnam"
Vietnam University Of Traditional Medicine,Trường đại học,20.9847279,105.7925659,"2 Đ. Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội 100000, Vietnam"
Hanoi Procuratorate School,Trường đại học,20.9686395,105.746833,"59 ngõ 230 Đường Ỷ La, Dương Kinh, Hà Đông, Hà Nội, Vietnam"
Thuyloi University,Trường đại học,21.007158699999998,105.8248052,"175 P. Tây Sơn, Trung Liệt, Đống Đa, Hà Nội 116705, Vietnam"
Political Academy,Trường đại học,20.974122299999998,105.7691078,"124 Quyền, P. Quang Trung, Hà Đông, Hà Nội, Vietnam"
Trường Cao đẳng Kinh tế - Kỹ thuật Thương mại,Trường đại học,20.942863499999998,105.7561947,"126 Xốm, Phú Lâm, Hà Đông, Hà Nội, Vietnam"
Hà Đông Market,Chợ,20.969892899999998,105.77968469999999,"P. Lê Lợi, P. Quang Trung, Hà Đông, Hà Nội, Vietnam"
Chợ đồ cũ Vạn Phúc,Chợ,20.9828667,105.77308289999999,"69 P. Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội 10000, Vietnam"
Chợ Vạn Phúc Hà Đông,Chợ,20.9788469,105.7751894,"Đường Vạn Phúc, Vạn Phúc, Hà Đông, Hà Nội 12100, Vietnam"
Mỗ Lao Market,Chợ,20.980016799999998,105.78268279999999,"63 Đường 18M, Khu đô thị Mỗ Lao, Hà Đông, Hà Nội, Vietnam"
Chợ Đầu Mối Vạn Phúc Hà Đông,Chợ,20.9798415,105.76688019999999,"XQH8+WQJ, Vạn Phúc, Hà Đông, Hà Nội, Vietnam"
Chợ Đầu Mối Thủy Sản La Khê,Chợ,20.9724005,105.75382649999999,"La Khê, Hà Đông, Hà Nội, Vietnam"
E Hospital,Bệnh viện,21.050339599999997,105.7888586,"87-89 Đ. Trần Cung, Nghĩa Tân, Cầu Giấy, Hà Nội 100000, Vietnam"
Ha Noi Traditional Medicine Hospital,Bệnh viện,21.0342727,105.7797935,"8 Đ. Phạm Hùng, Mai Dịch, Cầu Giấy, Hà Nội, Vietnam"
19 - 8 Hospital Ministry of Public Security,Bệnh viện,21.0333918,105.77849069999999,"Số 9 P. Trần Bình, Mai Dịch, Cầu Giấy, Hà Nội, Vietnam"
Hanoi Medical University Hospital Clinic in Cau Giay district,Bệnh viện,21.0351602,105.7910653,"10 P. Trương Công Giai, Dịch Vọng, Cầu Giấy, Hà Nội, Vietnam"
Phòng khám ĐKQT Thu Cúc TCI Trần Duy Hưng,Bệnh viện,21.0082882,105.79569989999999,"216 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội 100000, Vietnam"
Vietnam - Russia Ha Noi International Eye Hospital,Bệnh viện,21.0388958,105.79355559999999,"9 P. Nguyễn Đỗ Cung, Làng Quốc tế Thăng Long, Cầu Giấy, Hà Nội, Vietnam"
National Institute of Hematology and Blood Transfusion (NIHBT),Bệnh viện,21.0251113,105.78875359999999,"5 P. Phạm Văn Bạch, Phường, Cầu Giấy, Hà Nội 100000, Vietnam"
Đa khoa Quốc tế Việt - Nga,Bệnh viện,21.0388759,105.7936819,"Số 4-5 C2, Làng Quốc tế Thăng Long, Cầu Giấy, Hà Nội, Vietnam"
PHÒNG KHÁM ĐA KHOA MEDLATEC VIỆT NAM,Bệnh viện,21.0317538,105.7827684,"2 Ng. 82 P. Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 100000, Vietnam"
"Hospital Of Vietnam National University, Hanoi",Bệnh viện,20.9910686,105.7967429,"182 Lương Thế Vinh, Thanh Xuân Bắc, Thanh Xuân, Hà Nội, Vietnam"
Phòng khám Đa khoa Tâm Anh Cầu Giấy,Bệnh viện,21.0342996,105.7947241,"265 Đ. Cầu Giấy, Dịch Vọng, Cầu Giấy, Hà Nội 11300, Vietnam"
Y Cao Clinic Cầu Giấy,Bệnh viện,21.0346515,105.7959937,"8 Ng. 260 Đ. Cầu Giấy, Quan Hoa, Cầu Giấy, Hà Nội, Vietnam"
Khoa khám chữa bệnh theo yêu cầu và Quốc tế - Bệnh viện E,Bệnh viện,21.0506039,105.7895063,"89 Đ. Trần Cung, Nghĩa Tân, Cầu Giấy, Hà Nội, Vietnam"
Yên Hòa Medical Clinic,Bệnh viện,21.0222002,105.7863787,"P. Yên Hòa, Yên Hoà, Cầu Giấy, Hà Nội, Vietnam"
Phuong Dong General Hospital,Bệnh viện,21.071116,105.7765072,"9 P. Viên, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội 100000, Vietnam"
Thu Cuc International General Hospital,Bệnh viện,21.0450412,105.814358,"286 Đ. Thụy Khuê, Bưởi, Tây Hồ, Hà Nội 100000, Vietnam"
Bệnh Viện Giao Thông Vận Tải,Bệnh viện,21.0243386,105.8032578,"169 Huỳnh Thúc Kháng, Láng Hạ, Đống Đa, Hà Nội, Vietnam"
"Hội Chữ Thập Đỏ Quận Cầu Giấy, số 4 Đ. Phạm Hùng, Mai Dịch, Cầu Giấy, Hà Nội",Bệnh viện,21.0354638,105.7799003,"số 4 Đ. Phạm Hùng, Mai Dịch, Cầu Giấy, Hà Nội, Vietnam"
Thanh Chân Clinic,Bệnh viện,21.007696,105.803468,"Số 6 P. Nguyễn Thị Thập, Trung Hoà, Cầu Giấy, Hà Nội 123061, Vietnam"
Bệnh viện Quốc tế Mặt Trời,Bệnh viện,21.0642289,105.79038609999999,"Văn An, Khu Ngoại giao đoàn, Bắc Từ Liêm, Hà Nội 10000, Vietnam"
VNU University of Engineering and Technology,Trường đại học,21.038238399999997,105.782679,"144 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 10000, Vietnam"
Hanoi Metropolitan University,Trường đại học,21.036317999999998,105.8014939,"98 phố Dương Quảng Hàm, Nghĩa Đô, Cầu Giấy, Hà Nội, Vietnam"
Đại Học Quốc Gia Hà Nội,Trường đại học,21.036854899999998,105.78229139999999,"144 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 11300, Vietnam"
VNU University of Medicine and Pharmacy,Trường đại học,21.0403748,105.78132339999999,"144 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 10000, Vietnam"
Thuongmai University,Trường đại học,21.0365464,105.77494469999999,"79 Đ. Hồ Tùng Mậu, Mai Dịch, Nam Từ Liêm, Hà Nội 122868, Vietnam"
University of Transport and Communications,Trường đại học,21.0281545,105.8034205,"3 Đ. Cầu Giấy, Ngọc Khánh, Đống Đa, Hà Nội, Vietnam"
VNU School of Economics,Trường đại học,21.0380912,105.78282469999999,"144 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam"
University of Labour & Social Affairs (ULSA),Trường đại học,21.0122519,105.8022477,"43 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội, Vietnam"
University of Languages & International Studies (ULIS),Trường đại học,21.0392424,105.78181409999999,"Đ. Phạm Văn Đồng, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam"
Trường Đại học Khoa học và Công nghệ Hà Nội (USTH),Trường đại học,21.048081699999997,105.80123619999999,"18 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, Vietnam"
University of Theater and Performing Arts of Hanoi,Trường đại học,21.040476599999998,105.77552019999999,"2QRG+56R, Khu văn hóa nghệ thuật, Ng. 76 P. Mai Dịch, Mai Dịch, Cầu Giấy, Hà Nội, Vietnam"
Trường Đại học Tài chính - Ngân hàng Hà Nội,Trường đại học,21.031979,105.7870257,"31 P. Dịch Vọng Hậu, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam"
Trường Đại học Thương Mại,Trường đại học,21.0438485,105.7742955,"136 P. Trần Vỹ, Mai Dịch, Cầu Giấy, Hà Nội, Vietnam"
"G2 auditorium, University of Engineering and Technology - Vietnam National University",Trường đại học,21.037954499999998,105.7833733,"144 Đ. Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam"
Ho Chi Minh National Academy of Politics,Trường đại học,21.0450749,105.7883916,"135 Đ. Nguyễn Phong Sắc, Nghĩa Tân, Cầu Giấy, Hà Nội, Vietnam"
